Title_id,duration,gross,movie_title,num_voted_users,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,imdb_score
tt0109190,99,16671505,Baby's Day Out ,33186,baby|baby boy|kidnapping|kidnapping a child|taxi,78,English,USA,PG,50000000,5.9
tt0114345,135,10400000,The Scarlet Letter ,12037,17th century|adultery|letter|pubic hair|swimming,90,English,USA,R,50000000,5.1
tt0977855,108,9528092,Fair Game ,38513,bush administration|cia|interview|iraq|new york times,127,English,USA,PG-13,22000000,6.8
tt2189221,43,,Defiance ,33535,alien|alien invasion|planet invasion|post apocalypse|year 2046,149,English,USA,TV-MA,,7
tt0421054,127,10137232,Domino ,58015,bounty hunter|fbi|female bounty hunter|female nudity|reality show,374,English,France,R,50000000,6
tt0113451,107,9795017,Jade ,9227,blackmail|investigation|murder|panties pulled down|prostitution,70,English,USA,R,50000000,5.1
tt1034032,95,20488579,Gamer ,113483,battle|convict|death|mind control|role playing,245,English,USA,R,50000000,5.8
tt1559547,124,19445217,Beautiful Creatures ,67796,dream|escape|magic|magic spell|small town,258,English,USA,PG-13,60000000,6.2
tt0266452,109,8355815,Death to Smoochy ,34730,children|children's tv show|money|revenge|scandal,341,English,UK,R,55000000,6.4
tt1608290,102,28837115,Zoolander 2 ,34964,chosen one|fashion|fashion model|model|retired,150,English,USA,PG-13,50000000,4.8
tt0315824,88,6471394,The Big Bounce ,15880,breasts|consensual sex|female nudity|judge|surfer,93,English,USA,PG-13,50000000,4.9
tt0181151,87,6291602,What Planet Are You From? ,8070,alien|baby|banker|pregnancy|question in title,91,English,USA,R,50000000,5.6
tt1502404,104,10706786,Drive Angry ,81800,baby|cult|oklahoma|sex scene|waitress,211,English,USA,R,50000000,5.5
tt0891592,96,8742261,Street Fighter: The Legend of Chun-Li ,19824,chun li|crime fighter|gangster|mobster|rescue,179,English,Canada,PG-13,18000000,3.7
tt0267804,85,43905746,The One ,77684,fight|multiverse|police|police officer|prison,294,English,USA,PG-13,49000000,5.9
tt3006802,64,,Outlander ,50391,based on novel|clan|scotland|scottish highlands|year 1743,148,English,USA,TV-MA,,8.5
tt0098987,104,21413502,The Adventures of Ford Fairlane ,14429,detective|groupie|murder|music industry|rock n roll,113,English,USA,R,40000000,6.3
tt1131729,135,7994115,Pirate Radio ,90932,inspired by radio program|inspired by true events|pirate broadcasting|pirate radio|pirate radio station,209,English,UK,R,,7.4
tt0181865,190,124107476,Traffic ,170684,cocaine|drug smuggling|interlinked stories|judge|mexico,867,English,USA,R,48000000,7.6
tt0097576,127,197171806,Indiana Jones and the Last Crusade ,515306,castle|diary|holy grail|map|nazi,477,English,USA,PG-13,48000000,8.3
tt1781769,129,12802907,Anna Karenina ,70886,dance|infidelity|marriage|russia|russian,226,English,UK,R,,6.6
tt1823672,120,31569268,Chappie ,172965,artificial intelligence|consciousness|future|mind uploading|robot,627,English,USA,R,49000000,6.9
tt0145681,118,66488090,The Bone Collector ,120202,new york city|police|quadriplegic|serial killer|suicide,397,English,USA,R,48000000,6.7
tt0258000,112,95308367,Panic Room ,206104,brownstone|burglar|money|panic|panic room,850,English,USA,R,48000000,6.8
tt0473553,89,,The Tooth Fairy ,1263,bare breasts|genital dismemberment|mulching someone|tooth fairy|woodchipper,32,English,USA,,1500000,4.6
tt0120188,114,60652036,Three Kings ,137854,gold|gulf war|iraq|kuwait|map,560,English,USA,R,48000000,7.1
tt1014763,137,1206135,Child 44 ,40568,child murderer|murder|sex|soviet union|woman slaps a man,185,English,Czech Republic,R,50000000,6.4
tt0250687,112,56607223,Rat Race ,93367,casino|locker|money|museum|race,497,English,Canada,PG-13,48000000,6.4
tt0272152,120,50173190,K-PAX ,148490,extraterrestrial|hospital|patient|planet|science,537,English,USA,PG-13,48000000,7.4
tt0035423,123,47095453,Kate & Leopold ,64595,bridge|brooklyn bridge|falling down an elevator shaft|time travel|time travel romance,316,English,USA,PG-13,48000000,6.4
tt0230030,93,37879996,Bedazzled ,81888,contract|devil|dream|soul|wish,254,English,USA,PG-13,48000000,6
tt0087089,123,25900000,The Cotton Club ,12771,brothers hugging|jazz|jealousy|nudity|parole violation,84,English,USA,R,58000000,6.5
tt0381849,122,53574088,3:10 to Yuma ,237872,outlaw|rancher|small western town|stagecoach|train,560,English,USA,R,55000000,7.8
tt2446042,115,89253340,Taken 3 ,133436,betrayal|death|final showdown|murder|on the run,323,English,France,PG-13,48000000,6
tt0120780,123,37339525,Out of Sight ,71708,heist|neo noir|one last job|opposites attract|u.s. marshal,307,English,USA,R,48000000,7
tt0115798,96,60154431,The Cable Guy ,122347,cable guy|foreplay|friend|kissing|television,345,English,USA,PG-13,47000000,6
tt0150433,110,528972,Earth ,5639,friend|hindu|india|muslim|sikh,55,Hindi,India,Unrated,,7.8
tt0099422,105,103738726,Dick Tracy ,47819,crime boss|detective|dick tracy|gangster|orphan,164,English,USA,PG,100000000,6.1
tt0155267,113,69304264,The Thomas Crown Affair ,73068,art|insurance investigator|martinique|painting|trust,419,English,USA,R,48000000,6.8
tt0200027,132,29781453,Riding in Cars with Boys ,22447,boy|college|heroin|working class|writer,210,English,USA,PG-13,48000000,6.4
tt0083944,93,,First Blood ,172489,1980s|colonel|deputy|rambo|sheriff,376,English,USA,R,14000000,7.7
tt0069293,115,,Solaris ,54057,hallucination|ocean|psychologist|scientist|space station,236,Russian,Soviet Union,PG,1000000,8.1
tt0308353,75,15519841,Happily N'Ever After ,8693,apostrophe in title|cinderella|first of series|punctuation in title|three word title,71,English,USA,PG,47000000,4.5
tt0117002,108,5600000,Mary Reilly ,11913,19th century|butler|housemaid|laboratory|servant,97,English,USA,R,47000000,5.8
tt0119738,105,126805112,My Best Friend's Wedding ,98199,best friend|chick flick|male female friendship|promise|wedding,169,English,USA,PG-13,46000000,6.3
tt0265029,102,93607673,America's Sweethearts ,47573,actor|love|movie star|press|publicist,343,English,USA,PG-13,48000000,5.7
tt0278504,118,67263182,Insomnia ,218771,detective|insomnia|murder|partner|police,651,English,USA,R,46000000,7.2
tt0117731,111,92001027,Star Trek: First Contact ,97838,21st century|borg|borg sphere|captain|sphere,286,English,USA,PG-13,45000000,7.6
tt1075747,81,10539414,Jonah Hex ,45729,confederate|death|independence day|military|terrorist,176,English,USA,PG-13,47000000,4.7
tt0115956,116,58918501,Courage Under Fire ,40126,bravery|honor|medal of honor|military life|unreliable flashback,107,English,USA,R,46000000,6.6
tt0119528,86,181395380,Liar Liar ,220392,birthday|birthday wish|father disappoints child|lie|workaholic,243,English,USA,PG-13,45000000,6.8
tt1355631,127,14946229,The Infiltrator ,2581,,29,English,UK,R,25000000,7.3
tt0084132,140,,Inchon ,491,1950s|douglas macarthur|general|inchon|invasion,16,English,South Korea,PG,48000000,2.7
tt0109813,91,130512915,The Flintstones ,60884,1000000 b.c.|box office hit|lawn mowing|product placement|stone age,85,English,USA,PG,45000000,4.8
tt1397280,98,139852971,Taken 2 ,238671,albanian|revenge|revenge motive|teenage daughter|vacation,461,English,France,PG-13,45000000,6.3
tt0306047,84,110000082,Scary Movie 3 ,111526,crop circle|farm|orchestral music score|reference to michael jackson|videotape,347,English,USA,PG-13,48000000,5.5
tt0212346,109,106807667,Miss Congeniality ,137377,beauty pageant|fbi|female agent|pageant|undercover,370,English,USA,PG-13,45000000,6.2
tt0373051,93,101702060,Journey to the Center of the Earth ,85323,cave|lost world|missing brother|mountain|venus flytrap,212,English,USA,PG,45000000,5.8
tt0368933,113,95149435,The Princess Diaries 2: Royal Engagement ,53687,coronation|horse|princess|queen|side saddle,152,English,USA,G,40000000,5.7
tt0107798,141,100768056,The Pelican Brief ,59569,college professor|fbi|president|professor|supreme court,89,English,USA,PG-13,45000000,6.5
tt0109446,119,92115211,The Client ,45798,boy|brother|lawyer|mafia|senator,94,English,USA,PG-13,45000000,6.7
tt0825232,97,93452056,The Bucket List ,184795,billionaire|friend|hospital|list|mechanic,310,English,USA,PG-13,45000000,7.4
tt0105112,117,83287363,Patriot Games ,81442,analyst|cia|ira|terrorist|terrorist attack,137,English,USA,R,45000000,6.9
tt0369735,101,82931301,Monster-in-Law ,43358,breakdown|fight|mother in law|scheme|wedding,228,English,Germany,PG-13,60000000,5.5
tt1392214,153,60962878,Prisoners ,383591,child abduction|detective|investigation|police|sex offender,620,English,USA,R,46000000,8.1
tt0139654,122,76261036,Training Day ,305929,lapd|narc|narcotics|title spoken by character|training,633,English,USA,R,45000000,7.7
tt0177789,102,71423726,Galaxy Quest ,123558,alien|alien race|convention|fan|general,609,English,USA,PG,45000000,7.3
tt0257106,83,71277420,Scary Movie 2 ,119590,blow job|demon|exorcism|priest|professor,548,English,USA,R,45000000,5.2
tt1204342,103,88625922,The Muppets ,75176,bel air california|book|friends who live together|the muppets|tribute band,252,English,USA,PG,45000000,7.1
tt0120611,110,70001065,Blade ,191437,1990s|blade|blood|vampire|vampire hunter,582,English,USA,R,45000000,7.1
tt0393162,136,67253092,Coach Carter ,92702,basketball|basketball coach|coach|contract|high school,209,English,USA,PG-13,30000000,7.2
tt0264472,91,66790248,Changing Lanes ,57281,car accident|feud|lawyer|revenge|road rage,350,English,USA,R,45000000,6.5
tt0118615,89,65557989,Anaconda ,73539,amazon|anaconda|boat|jungle|snake,271,English,USA,PG-13,45000000,4.6
tt0200550,107,60786269,Coyote Ugly ,90539,girl in panties|lift skirt|sexual attraction|short shorts|songwriter,379,English,USA,PG-13,45000000,5.6
tt0314331,129,59365105,Love Actually ,318634,aging rocker|christmas|love at first sight|minister|prime minister,1004,English,UK,R,45000000,7.7
tt0120623,95,162792677,A Bug's Life ,211226,ant|circus|grasshopper|misunderstanding|overhearing,317,English,USA,G,120000000,7.2
tt0120681,122,31598308,From Hell ,124765,freemason|jack the ripper|opium|prostitute|victorian era,541,English,USA,R,35000000,6.8
tt0111255,110,57362581,The Specialist ,50148,bomb|cia|explosive|explosives expert|miami florida,116,English,Peru,R,45000000,5.4
tt0117918,135,53854588,Tin Cup ,37911,driving range|golf|golfer|tournament|winnebago,73,English,USA,R,45000000,6.3
tt0063829,111,,"Yours, Mine and Ours ",5888,nurse|parent|sibling|widow|widower,61,English,USA,Unrated,2500000,7.2
tt0384642,95,52580895,Kicking & Screaming ,30255,book|child|slapstick comedy|soccer|suburb,118,English,USA,PG,45000000,5.6
tt0371724,109,51019112,The Hitchhiker's Guide to the Galaxy ,155745,alien|friend|galaxy|hyperspace|spaceship,1053,English,USA,PG,50000000,6.8
tt0396592,93,48114556,Fat Albert ,9380,animated sequence|junkyard|love|party|television,91,English,USA,PG,26000000,4.3
tt0432021,94,50648679,Resident Evil: Extinction ,149549,clone|convoy|crow|desert|satellite,348,English,France,R,45000000,6.3
tt1086772,117,46280507,Blended ,87165,blind date|children|date|daughter|son,184,English,USA,PG-13,40000000,6.5
tt0408985,112,38360195,Last Holiday ,21215,chef|congressman|cook|hotel|senator,116,English,USA,PG-13,45000000,6.4
tt0110997,111,46815748,The River Wild ,32544,criminal|rafting|river|robber|white water rafting,69,English,USA,PG-13,45000000,6.3
tt0113419,96,35617599,The Indian in the Cupboard ,20688,best friend|birthday|boy|friend|magic,47,English,USA,PG,45000000,5.9
tt1615065,141,47307550,Savages ,104301,arms tied overhead|damsel in distress|dea|marijuana|southern california,269,English,USA,R,45000000,6.5
tt0337921,94,32003620,Cellular ,79141,cell phone|distress signal|family in danger|police|stealing a car,355,English,USA,PG-13,25000000,6.5
tt0274166,87,27972410,Johnny English ,114692,british|crown jewels|explosion|funeral|spy,285,English,UK,PG,35000000,6.1
tt0429589,88,28133159,The Ant Bully ,30055,ant|miniaturization|punishment|shrinking|sudden change in size,70,English,USA,PG,50000000,5.9
tt0087182,177,27400000,Dune ,97087,desert planet|dune|giant worm|space travel|spice,569,English,USA,PG-13,40000000,6.6
tt0445922,133,24343673,Across the Universe ,91860,anti war|liverpool|love|protest|song,524,English,USA,PG-13,45000000,7.4
tt0959337,119,22877808,Revolutionary Road ,152591,based on novel|children|connecticut|suburb|work,414,English,USA,R,35000000,7.3
tt0450232,102,36883539,16 Blocks ,112769,alcoholic|courthouse|detective|jail|witness,305,English,Germany,PG-13,52000000,6.6
tt0364970,101,22531698,Babylon A.D. ,81523,box office flop|convent|mercenary|new york|pregnant,214,English,France,PG-13,70000000,5.6
tt0116421,91,20400913,The Glimmer Man ,15455,detective|heavy rain|murder|partner|serial killer,80,English,USA,R,45000000,5.3
tt0117108,117,20101861,Multiplicity ,24757,clone|cloning|construction|same actor playing two characters simultaneously on screen|year 1996,81,English,USA,PG-13,45000000,6
tt0775552,86,25200412,Aliens in the Attic ,16580,alien|attic|boyfriend|mind control|nintendo ds,55,English,USA,PG,45000000,5.4
tt0237572,124,19719930,The Pledge ,42621,nevada|pledge|police|porcupine|search,531,English,USA,R,45000000,6.8
tt0395251,134,19377727,The Producers ,35140,accountant|money|opening night|scheme|swedish,409,English,USA,PG-13,45000000,6.4
tt1343727,95,13401683,Dredd ,203461,brutality|dark humor|female antagonist|female warrior|post apocalypse,588,English,UK,R,35000000,7.1
tt0117331,100,17300889,The Phantom ,27648,ghost|new york city|phantom|skull|superhero,148,English,Australia,PG,45000000,4.9
tt0149624,220,15527125,All the Pretty Horses ,11388,1940s|cowboy|mexico|railway station|texas,183,English,USA,PG-13,57000000,5.8
tt0113987,212,13560960,Nixon ,23996,courtship|election|paranoia|president|quaker,161,English,USA,R,50000000,7.1
tt1139328,128,15523168,The Ghost Writer ,132423,british prime minister|death|island|memoir|writer,349,English,France,PG-13,45000000,7.2
tt0118956,106,11146409,Deep Rising ,26551,creature feature|hijacker|ocean|ship|shot in the leg,273,English,USA,R,45000000,6
tt1046997,160,7916887,Miracle at St. Anna ,15697,boy|german soldier|partisan|trapped|village,182,English,USA,R,45000000,6
tt0473444,114,6565495,Curse of the Golden Flower ,36455,china|chrysanthemum|emperor|empress|prince,229,Mandarin,China,R,45000000,7
tt0814022,99,15279680,Bangkok Dangerous ,48245,deaf|hitman|nightclub|pickpocket|rules of profession,154,English,USA,R,40000000,5.4
tt0246464,74,7262288,Big Trouble ,17307,airport|fbi agent|person in a car trunk|suitcase|suitcase bomb,186,English,USA,PG-13,40000000,6.5
tt0484740,139,4584886,Love in the Time of Cholera ,19114,19th century|colombia|love|marriage|widow,115,English,USA,R,45000000,6.4
tt2521668,52,,The Returned ,15762,france|living dead|serial killer|small town|supernatural,47,French,France,TV-MA,,8.3
tt0120107,103,2154540,Shadow Conspiracy ,3803,american president|assassin|conspiracy|president|white house,41,English,USA,R,45000000,4.9
tt1634122,101,8129455,Johnny English Reborn ,89568,assassin|chinese|conspiracy|gadget|premier,142,English,USA,PG,45000000,6.3
tt0249516,91,,Foodfight! ,4377,femme fatale|food|pun|supermarket|troubled production,66,English,USA,PG,65000000,1.7
tt1024648,130,136019448,Argo ,452465,1970s|cia|f word|u.s. embassy|year 1979,695,English,USA,R,44500000,7.7
tt0106977,130,183875760,The Fugitive ,213668,hospital|on the run|one armed man|surgeon|u.s. marshal,270,English,USA,PG-13,44000000,7.8
tt1038919,110,67061228,The Bounty Hunter ,96565,bounty hunter|death|murder|police officer|reporter,135,English,USA,PG-13,40000000,5.5
tt0117665,147,53300852,Sleepers ,154487,boy|guard|kicked in the crotch|prank|sexual abuse,259,English,USA,R,44000000,7.5
tt0089880,96,150415432,Rambo: First Blood Part II ,117606,1980s|mission|prison|rambo|vietnam,217,English,USA,R,44000000,6.4
tt0116731,118,44834712,The Juror ,13995,breasts|mafia|sex scene|temple|woods,62,English,USA,R,44000000,5.6
tt0032910,88,84300000,Pinocchio ,90360,boy|conscience|fairy|jiminy cricket|pinocchio,147,English,USA,Approved,2600000,7.5
tt0080855,325,1500000,Heaven's Gate ,9830,1890s|hired gun|immigrant|johnson county war|sheriff,189,English,USA,R,44000000,6.8
tt0401855,102,62318875,Underworld: Evolution ,156225,death|feud|forbidden love|vampire|werewolf,502,English,USA,R,50000000,6.8
tt1976009,110,5773519,Victor Frankenstein ,28618,assistant|experiment|frankenstein|medical student|scientist,91,English,USA,PG-13,40000000,6
tt0181536,136,51768623,Finding Forrester ,73006,basketball|mentor|new york|school|writing,297,English,USA,PG-13,43000000,7.3
tt0191754,103,37035515,28 Days ,34597,12 step program|box office hit|car accident|vomiting|wedding,194,English,USA,PG-13,43000000,6
tt0342258,103,24520892,Unleashed ,85198,collar|dog|fight|fighting|piano,303,English,France,R,45000000,7
tt0253867,90,24430272,The Sweetest Thing ,46158,female removes her clothes|roommate|voyeur|voyeurism|wedding,403,English,USA,R,43000000,5.1
tt0106918,154,158348400,The Firm ,88844,bar|fbi|law|law firm|lawyer,142,English,USA,R,42000000,6.8
tt1438254,99,31136950,Charlie St. Cloud ,47364,brother brother relationship|death of brother|ghost|seeing dead people|talking with the dead,75,English,USA,PG-13,44000000,6.5
tt0472399,93,29113588,The Mechanic ,117999,apprentice|disobeying orders|gas station|hitman|nightclub,181,English,USA,R,40000000,6.6
tt1232829,109,138447667,21 Jump Street ,408302,narcotics|parody|police|remake|undercover cop,345,English,USA,R,42000000,7.2
tt0125439,124,116006080,Notting Hill ,203269,actress|bookstore|friend|kiss|love,602,English,UK,PG-13,42000000,7
tt0120630,84,106793915,Chicken Run ,140499,chicken|escape|farm|freedom|rooster,358,English,UK,G,45000000,7
tt0343135,90,87856565,Along Came Polly ,106909,bride|friend|honeymoon|insurance|insurance company,268,English,USA,PG-13,42000000,5.9
tt0103859,117,70100000,Boomerang ,20183,advertising|battle of the sexes|dating|one word title|womanizer,41,English,USA,R,40000000,5.4
tt2404463,123,159578352,The Heat ,133177,drug lord|fbi|fbi agent|hospital|shot in the crotch,380,English,USA,R,43000000,6.6
tt0056937,251,57750000,Cleopatra ,21554,cleopatra|egypt|epic|queen|roman empire,192,English,UK,Approved,31115000,7
tt1648179,105,45290318,Here Comes the Boom ,74169,claim in title|high school|mixed martial arts|ultimate fighting championship|underdog,112,English,USA,PG,42000000,6.5
tt0257756,115,41543207,High Crimes ,30077,defense lawyer|lawyer|marine|murder|villager,175,English,USA,PG-13,42000000,6.3
tt0117057,122,41252428,The Mirror Has Two Faces ,11453,columbia university|lecture|marriage|professor|sex,71,English,USA,PG-13,42000000,6.5
tt0265349,119,35228696,The Mothman Prophecies ,63677,car accident|death of wife|mothman|point pleasant west virginia|urban legend,460,English,USA,PG-13,32000000,6.5
tt0889583,81,59992760,Brüno ,119622,austrian|fame|fashion|gay lead character|mockumentary,396,English,USA,R,42000000,5.8
tt0097742,133,34667015,Licence to Kill ,74009,drug cartel|drug lord|james bond 007|personal vendetta|vengeance,317,English,UK,PG-13,32000000,6.6
tt1486185,100,37652565,Red Riding Hood ,91151,death|forest|love|werewolf|werewolf bite,283,English,USA,PG-13,42000000,5.4
tt0179626,120,24375436,15 Minutes ,42547,criminal|detective|fire|homicide|media,265,English,USA,R,42000000,6.1
tt0108255,104,20915465,Super Mario Bros. ,38203,based on video game|dinosaur|king|mario|plumber,290,English,UK,PG,42000000,4
tt0399295,122,24127895,Lord of War ,248123,1980s|arms dealer|immorality|ukrainian|warlord,437,English,USA,R,50000000,7.6
tt0299977,80,84961,Hero ,149414,china|flying|king|palace|sword,841,Mandarin,China,PG-13,31000000,7.9
tt1598828,91,26404753,One for the Money ,34203,bail bond|bounty hunter|jeans|shot in the butt|title directed by female,169,English,USA,PG-13,40000000,5.3
tt2788710,112,6105175,The Interview ,247020,assassination attempt|communist dictatorship|dictator|exploding helicopter|finger bitten off,835,English,USA,R,44000000,6.6
tt1032751,100,5664251,The Warrior's Way ,22309,bullet time|explosion|knife throwing|throwing a knife|violence,102,English,New Zealand,R,45000000,6.3
tt0055689,30,,McHale's Navy ,1558,american soldier|naval uniform|navy|patrol boat|uniform,18,English,USA,TV-G,,7.5
tt1149361,105,1260917,Micmacs ,24657,bullet|contortionist|gag humor|human cannonball|revenge,71,French,France,R,27000000,7.2
tt0298203,110,116724075,8 Mile ,187181,competition|contest|friend|self expression|white rapper,564,English,USA,R,41000000,7
tt1220911,101,,Animal Kingdom: Let's go Ape ,590,ape|computer animation|evolution|first person title|reference to louis de funes,5,French,France,,,4.9
tt0183790,144,56083966,A Knight's Tale ,137003,chaucer|jousting|knight|medieval times|tournament,658,English,USA,PG-13,65000000,6.9
tt0288045,108,22108977,The Medallion ,29861,hong kong|interpol|medallion|ship|tough cop,132,English,Hong Kong,PG-13,41000000,5.2
tt0167404,107,293501675,The Sixth Sense ,704766,able to see the dead|ghost|plot twist|psychic|surprise ending,2073,English,USA,PG-13,40000000,8.1
tt1568338,102,18600911,Man on a Ledge ,125198,detective|diamond|hotel|police|rooftop,153,English,USA,PG-13,42000000,6.6
tt1053810,100,7204138,The Big Year ,34809,alaska|birding|competition|migration|storm,125,English,USA,PG,41000000,6.2
tt0087538,126,90800000,The Karate Kid ,126907,apartment|bully|fight|karate|master,235,English,USA,PG,8000000,7.2
tt1800241,138,150117807,American Hustle ,358416,based on true story|con artist|drunk wife|fbi investigation|scam,751,English,USA,R,40000000,7.3
tt1041829,108,163947053,The Proposal ,227824,alaska|deportation|father son relationship|male objectification|sitka alaska,273,English,USA,PG-13,40000000,6.7
tt0150377,105,116735231,Double Jeopardy ,56646,blood|murder|sex scene|wrongful arrest|wrongful conviction,336,English,USA,R,70000000,6.4
tt0096874,108,118500000,Back to the Future Part II ,340085,alternate timeline|same actor playing two characters simultaneously on screen|second part|year 2015|younger version of character,327,English,USA,PG,40000000,7.8
tt2872732,89,126546825,Lucy ,327367,brain capacity|drugs|fictional drug|one woman army|tough girl,918,English,France,R,40000000,6.4
tt2322441,129,166147885,Fifty Shades of Grey ,220020,female frontal nudity|female nudity|perversion|sex scene|spanking,1360,English,USA,R,40000000,4.1
tt0338459,84,111760631,Spy Kids 3-D: Game Over ,40227,mission|spy|surfing|trapped|virtual reality,188,English,USA,PG,38000000,4.1
tt0117913,149,108706165,A Time to Kill ,99558,african american|court|law|mississippi|trial,236,English,USA,R,40000000,7.4
tt0349205,94,138614544,Cheaper by the Dozen ,75152,9 year old|house|illinois|new job|vomiting,288,English,USA,PG,40000000,5.8
tt1091191,121,125069696,Lone Survivor ,203963,courage|navy seal|outnumbered|shot multiple times|survival,420,English,USA,R,40000000,7.6
tt0104694,128,107458785,A League of Their Own ,71754,baseball|friend|oregon|rivalry|softball,166,English,USA,PG,40000000,7.2
tt3065204,134,102310175,The Conjuring 2 ,64989,based on supposedly true story|house|paranormal investigating|psychic|second part,279,English,USA,R,40000000,7.8
tt1285016,120,96917897,The Social Network ,479453,competitiveness|creator|entrepreneur|facebook|intellectual property,696,English,USA,PG-13,40000000,7.7
tt1001508,129,93952276,He's Just Not That Into You ,132048,advertising|bar|dating|lingerie slip|six word title,203,English,USA,PG-13,40000000,6.4
tt0362120,89,90703745,Scary Movie 4 ,93748,female nudity|male nudity|parody|reference to myspace|sequel,410,English,USA,PG-13,45000000,5.1
tt0134084,116,89138076,Scream 3 ,98535,death|ghostface|murder|scream|survivor,734,English,USA,R,40000000,5.5
tt0099088,118,87666629,Back to the Future Part III ,283480,band|dog|letter|time machine|tombstone,263,English,USA,PG,40000000,7.4
tt2561572,107,90353764,Get Hard ,85629,camera focus on female butt|gay bar|millionaire|singing in a car|two word title,144,English,USA,R,40000000,6
tt0103874,155,82522790,Bram Stoker's Dracula ,143835,dracula|horror movie remake|maze|monster sex|vampire,654,English,USA,R,40000000,7.5
tt1135503,123,94125426,Julie & Julia ,79264,american|blog|book|cook|cooking,277,English,USA,PG-13,40000000,7
tt0453562,128,95001343,42 ,66511,baseball|baseball player|brooklyn dodgers|major league baseball|racism,200,English,USA,PG-13,40000000,7.5
tt0134119,139,81292135,The Talented Mr. Ripley ,137891,1950s|italy|mistaken identity|nudity|sociopath,696,English,USA,R,40000000,7.3
tt2096672,109,86208010,Dumb and Dumber To ,97045,adoption|highway travel|road trip|sequel|stupidity,285,English,USA,PG-13,35000000,5.7
tt0397313,120,81593527,Eight Below ,48806,antarctica|dog|siberian husky|sled dog|survival,263,English,USA,PG,40000000,7.3
tt2361509,121,75274748,The Intern ,130661,reference to ben affleck|reference to brad pitt|reference to george clooney|reference to jack nicholson|website,304,English,USA,PG-13,35000000,7.2
tt2869728,102,90835030,Ride Along 2 ,28621,computer hacker|crime boss|detective|drugs|wedding,58,English,USA,PG-13,40000000,5.9
tt0104691,117,72455275,The Last of the Mohicans ,113068,18th century|based on novel|colonel|french and indian war|revenge,382,English,USA,R,40000000,7.8
tt0350258,178,75305995,Ray ,110394,1950s|1960s|racism|rhythm and blues|singer,433,English,USA,PG-13,40000000,7.7
tt0401792,147,74098862,Sin City ,656640,anthology|corruption|hearing characters thoughts|neo noir|night,1732,English,USA,R,40000000,8.1
tt0443274,90,72266306,Vantage Point ,127528,explosion|multiple perspectives|president|secret service|shooting,422,English,USA,PG-13,40000000,6.6
tt1155056,105,71347010,"I Love You, Man ",166194,bromance|friend|gay brother|homosexual subtext|wedding,215,English,USA,R,40000000,7.1
tt0256380,114,70836296,Shallow Hal ,109445,dying|friend|inner beauty|love|self help guru,426,English,USA,PG-13,40000000,5.9
tt0102138,206,70405498,JFK ,113472,death|gay slur|homosexuality|investigation|president,442,English,France,R,40000000,8
tt0421729,99,70163652,Big Momma's House 2 ,31968,cheerleading|fbi|fbi agent|nanny|undercover,82,English,USA,PG-13,40000000,4.6
tt0236493,123,66808615,The Mexican ,87351,curse|hostage|mexico|pistol|vomiting,344,English,USA,R,34000000,6.1
tt1809398,137,115603980,Unbroken ,103589,emaciation|male nudity|plane crash|prisoner of war|torture,351,English,USA,PG-13,65000000,7.2
tt0974661,102,64149837,17 Again ,146899,adult as child|father son relationship|high school student|janitor|school,185,English,USA,PG-13,20000000,6.4
tt2203939,109,83906114,The Other Woman ,104481,beach house|blonde bombshell|cheating husband|revenge|wife meets mistress,189,English,USA,PG-13,40000000,6
tt1144884,82,66466372,The Final Destination ,75345,attempted suicide|car crash|collapsing scaffold|overflowing bathtub|tooth knocked out,290,English,USA,R,40000000,5.2
tt3682448,142,72306065,Bridge of Spies ,178118,cia|cold war|lawyer|negotiation|spy,355,English,USA,PG-13,40000000,7.6
tt0159273,106,59068786,Behind Enemy Lines ,86902,battle|massacre|navigator|navy|rescue,411,English,USA,PG-13,40000000,6.4
tt1226229,114,60923325,Get Him to the Greek ,147317,concert|drugs|recession|record company|rock star,197,English,USA,R,,6.4
tt0358135,106,57887882,Shall We Dance ,35508,dance|dance competition|dance lesson|love|teacher,211,English,USA,PG-13,50000000,6.1
tt0122718,108,53955614,Small Soldiers ,77415,action figure|battle|computer|military|toy,139,English,USA,PG-13,40000000,6.1
tt0120177,98,54967359,Spawn ,52805,based on comic|based on comic book|dark hero|image comics|superhero,209,English,USA,R,40000000,5.2
tt0245844,131,54228104,The Count of Monte Cristo ,104991,count|escape|island|revenge|sailor,544,English,UK,PG-13,35000000,7.7
tt1189340,118,57981889,The Lincoln Lawyer ,173848,defense attorney|defense lawyer|lawyer|plot twist|prostitute,203,English,USA,R,40000000,7.3
tt1401152,113,61094903,Unknown ,210542,agriculture|airport|amnesia|nurse|scientist,332,English,UK,PG-13,30000000,6.9
tt0482571,130,53082743,The Prestige ,844052,illusion|magician|obsession|rivalry|secret,1100,English,USA,PG-13,40000000,8.5
tt2170439,116,54414716,Horrible Bosses 2 ,114294,kidnapping|reference to franz beckenbauer|scene during end credits|second part|singing in a car,187,English,USA,R,42000000,6.3
tt0765446,89,57011847,Escape from Planet Earth ,20615,alien|cult film|mission control|product placement|rescue,44,English,USA,PG,40000000,5.9
tt0472043,139,50859889,Apocalypto ,236000,jaguar|mayan|solar eclipse|tribe|village,1043,Maya,USA,R,40000000,7.8
tt0093428,130,51185897,The Living Daylights ,69457,british agent|defection|escape|kgb|soviet general,271,English,UK,PG,30000000,6.7
